url,phone_numbers,facebook_links,twitter_x_links,linkedin_links,instagram_links,youtube_links,addresses,error,processing_notes
http://smensclub.org,15143741,https://www.facebook.com/smensclub,,,,,625 Blackburn Road,,Discovered potential contact page: https://smensclub.org/contact-2; Attempting to merge data from: https://smensclub.org/contact-2; Merge from https://smensclub.org/contact-2 complete.
http://woodgateapts.net,8442017843,https://www.facebook.com/pg,https://twitter.com/intent,,https://www.instagram.com/woodgate.jordan.landing,,,,Discovered potential contact page: http://woodgateapts.net/contact; Attempting to merge data from: http://woodgateapts.net/contact; Source page http://woodgateapts.net/contact had error: Fetch ClientError for http://woodgateapts.net/contact: ClientConnectorDNSError - Cannot connect to host www.woodgateapts.netcontact:443 ssl:default [getaddrinfo failed]; Merge from http://woodgateapts.net/contact complete.
http://crawfordproduction.com,,,,,,,,"Fetch ClientError for http://crawfordproduction.com: ClientResponseError - 429, message='Too Many Requests', url='https://www.crawfordproduction.com/'",
http://fanbladedesigns.com,,https://www.facebook.com/pages,https://twitter.com/fanbladedesigns; https://twitter.com/FanBladeDesigns,,https://www.instagram.com/fanbladedesigns,https://www.youtube.com/user/watch,,,Discovered potential contact page: http://fanbladedesigns.com/pages/contact; Attempting to merge data from: http://fanbladedesigns.com/pages/contact; Merge from http://fanbladedesigns.com/pages/contact complete.
http://ghostmountain.org,,,,,https://www.instagram.com/ghostmountainpdx,,,,"Discovered potential contact page: http://ghostmountain.org/contact; Attempting to merge data from: http://ghostmountain.org/contact; Source page http://ghostmountain.org/contact had error: Fetch ClientError for http://ghostmountain.org/contact: ClientResponseError - 404, message='Not Found', url='https://ghostmountain.org/contact'; Merge from http://ghostmountain.org/contact complete."
http://lequedagua.com,,https://www.facebook.com/lequedagua.lda,,,https://www.instagram.com/lequedagua,,,,"Discovered potential contact page: http://lequedagua.com/contact; Attempting to merge data from: http://lequedagua.com/contact; Source page http://lequedagua.com/contact had error: Fetch ClientError for http://lequedagua.com/contact: ClientResponseError - 404, message='Not Found', url='https://www.lequedagua.com/contact'; Merge from http://lequedagua.com/contact complete."
http://lisinoprilfst.com,,,,,,,,"Fetch ClientError for http://lisinoprilfst.com: ClientResponseError - 404, message='Not Found', url='https://lisinoprilfst.com/'",
http://nbwatergardens.com,65340229,,,,,,,,Discovered potential contact page: https://nbwatergardens.com/fish; Attempting to merge data from: https://nbwatergardens.com/fish; Merge from https://nbwatergardens.com/fish complete.
http://semillacenter.org,,https://www.facebook.com/SemillaCenter,https://twitter.com/semillacenter,,https://www.instagram.com/semillacenter,,,,Discovered potential contact page: http://semillacenter.org/contact; Attempting to merge data from: http://semillacenter.org/contact; Merge from http://semillacenter.org/contact complete.
http://jrmatheny.com,,,https://twitter.com/jason_r_matheny,,https://www.instagram.com/jrmatheny,,,,"Discovered potential contact page: http://jrmatheny.com/contact; Attempting to merge data from: http://jrmatheny.com/contact; Source page http://jrmatheny.com/contact had error: Fetch ClientError for http://jrmatheny.com/contact: ClientResponseError - 404, message='Not Found', url='http://www.jrmatheny.com/contact'; Merge from http://jrmatheny.com/contact complete."
http://madebyjosy.com,,,,,,,,"Fetch ClientError for http://madebyjosy.com: ClientResponseError - 404, message='Not Found', url='https://madebyjosy.myshopify.com/'",
http://philippineflowers.com,,,,,,https://www.youtube.com/user/embed,,,Discovered potential contact page: http://philippineflowers.com/m_aboutus.asp; Attempting to merge data from: http://philippineflowers.com/m_aboutus.asp; Merge from http://philippineflowers.com/m_aboutus.asp complete.
http://stpunited.org,,https://www.facebook.com/stpunited,,,https://www.instagram.com/stpaulsraymore,,,,Discovered potential contact page: https://stpunited.org/contact; Attempting to merge data from: https://stpunited.org/contact; Merge from https://stpunited.org/contact complete.
http://thethriftyhijabi.com,,,,,,,,,Discovered potential contact page: http://thethriftyhijabi.com/contact; Attempting to merge data from: http://thethriftyhijabi.com/contact; Merge from http://thethriftyhijabi.com/contact complete.
